Archetype,House number,CAH Type,Operation,Solar,Grid Cost,Optimal PV,Optimal Battery,Total Cost,Total Load,Grid Import
Detached,DetachedA_55.txt,H2,safe_unidirectional,best,368.559,3.15,11.25,12015.0,4087.26,1860.2
Detached,DetachedD_30.txt,H1,hybrid_bidirectional,best,223.298,4.9,16.425,18174.0,5681.71,2220.53
Detached,DetachedD_11.txt,H2,hybrid_bidirectional,best,210.266,3.57,2.025,8469.0,4348.64,2086.52
Detached,DetachedA_36.txt,H2,safe_unidirectional,worst,435.549,5.53,20.7,21549.0,4238.92,2047.38
Detached,DetachedD_19.txt,H1,safe_unidirectional,worst,448.159,7.56,28.35,29484.0,5588.86,2526.15
Detached,DetachedA_47.txt,H1,safe_unidirectional,best,402.283,4.13,22.5,19473.0,5695.09,2416.82
Detached,DetachedD_28.txt,H1,hybrid_bidirectional,worst,283.075,7.7,26.325,28806.0,5584.25,2531.19
Detached,DetachedA_55.txt,H2,hybrid_bidirectional,worst,218.398,5.67,8.55,16011.0,4213.2,2029.07
Detached,DetachedD_26.txt,H2,safe_unidirectional,best,377.253,3.43,12.15,13035.0,4135.83,1861.36
Detached,DetachedD_28.txt,H1,hybrid_bidirectional,best,224.543,4.62,17.55,18126.0,5564.58,2214.71
Detached,DetachedA_55.txt,H2,hybrid_bidirectional,best,201.994,3.43,1.575,7959.0,4257.92,2052.04
Detached,DetachedA_36.txt,H2,safe_unidirectional,best,402.138,3.22,12.825,12918.0,4238.92,1978.62
Detached,DetachedA_47.txt,H1,hybrid_bidirectional,worst,292.569,7.7,26.775,29022.0,5787.54,2630.1
Detached,DetachedD_29.txt,H1,safe_unidirectional,worst,442.743,7.7,28.8,29994.0,5656.53,2497.16
Detached,DetachedD_19.txt,H1,safe_unidirectional,best,381.35,4.34,20.7,19050.0,5588.86,2335.53
Detached,DetachedD_30.txt,H2,safe_unidirectional,worst,423.895,5.39,20.025,20931.0,4107.29,1963.31
Detached,DetachedD_26.txt,H2,hybrid_bidirectional,worst,224.066,5.95,9.225,16923.0,4271.9,2019.35
Detached,DetachedA_36.txt,H2,hybrid_bidirectional,worst,236.678,6.02,9.45,17178.0,4377.94,2119.98
Detached,DetachedA_47.txt,H1,hybrid_bidirectional,best,222.144,5.11,15.975,18399.0,5765.3,2264.51
Detached,DetachedD_26.txt,H2,hybrid_bidirectional,best,206.259,3.64,2.025,8616.0,4310.6,2015.02
Detached,DetachedD_19.txt,H1,hybrid_bidirectional,worst,285.023,7.84,25.65,28776.0,5673.44,2563.41
Detached,DetachedD_29.txt,H1,safe_unidirectional,best,393.608,4.27,21.6,19335.0,5656.53,2362.06
Detached,DetachedD_30.txt,H2,safe_unidirectional,best,386.653,3.29,11.475,12417.0,4107.29,1876.54
Detached,DetachedD_28.txt,H2,safe_unidirectional,worst,404.717,5.46,20.25,21186.0,4000.64,1899.95
Detached,DetachedA_8.txt,H1,safe_unidirectional,worst,476.309,8.26,29.025,31278.0,5721.92,2583.4
Detached,DetachedA_36.txt,H2,hybrid_bidirectional,best,217.051,3.71,1.8,8655.0,4427.33,2149.28
Detached,DetachedD_19.txt,H1,hybrid_bidirectional,best,226.722,4.83,16.2,17919.0,5647.65,2270.58
Detached,DetachedD_30.txt,H2,hybrid_bidirectional,worst,221.105,5.88,8.325,16344.0,4234.44,2009.93
Detached,DetachedD_29.txt,H1,hybrid_bidirectional,worst,296.485,7.77,26.325,28953.0,5737.3,2549.5
Detached,DetachedD_32.txt,H1,safe_unidirectional,worst,452.293,7.77,28.35,29925.0,5631.81,2537.05
Detached,DetachedA_47.txt,H2,safe_unidirectional,worst,435.641,5.39,20.925,21363.0,4190.17,2032.31
Detached,DetachedA_8.txt,H1,safe_unidirectional,best,424.508,4.41,22.5,20061.0,5721.92,2420.82
Detached,DetachedD_28.txt,H2,safe_unidirectional,best,369.411,3.08,12.375,12408.0,4000.64,1820.61
Detached,DetachedD_30.txt,H2,hybrid_bidirectional,best,207.804,3.64,1.35,8292.0,4276.88,2057.69
Detached,DetachedD_12.txt,H1,safe_unidirectional,worst,449.156,7.91,28.125,30111.0,5575.17,2528.61
Detached,DetachedD_29.txt,H1,hybrid_bidirectional,best,235.33,4.9,16.875,18390.0,5715.69,2237.51
Detached,DetachedD_28.txt,H2,hybrid_bidirectional,worst,213.807,6.16,8.55,17040.0,4118.22,1938.71
Detached,DetachedD_19.txt,H2,safe_unidirectional,worst,422.965,5.32,20.475,21000.0,4083.95,1970.51
Detached,DetachedD_32.txt,H1,safe_unidirectional,best,393.347,4.13,21.6,19041.0,5631.81,2379.22
Detached,DetachedA_8.txt,H1,hybrid_bidirectional,worst,322.051,8.26,26.775,30198.0,5805.53,2652.32
Detached,DetachedA_47.txt,H2,safe_unidirectional,best,393.303,3.29,12.375,12849.0,4190.17,1921.06
Detached,DetachedD_12.txt,H1,safe_unidirectional,best,395.457,4.2,21.825,19296.0,5575.17,2372.28
Detached,DetachedD_28.txt,H2,hybrid_bidirectional,best,199.085,3.57,1.575,8253.0,4157.21,1965.58
Detached,DetachedD_34.txt,H1,safe_unidirectional,worst,452.578,7.91,29.475,30759.0,5650.51,2548.55
Detached,DetachedA_8.txt,H1,hybrid_bidirectional,best,252.795,5.04,17.775,19116.0,5793.08,2309.37
Detached,DetachedA_47.txt,H2,hybrid_bidirectional,worst,224.103,5.88,9.225,16776.0,4323.53,2096.07
Detached,DetachedD_29.txt,H2,safe_unidirectional,worst,426.237,5.53,20.25,21333.0,4151.62,2000.86
Detached,DetachedD_32.txt,H1,hybrid_bidirectional,worst,296.367,7.7,26.55,28914.0,5718.88,2600.79
Detached,DetachedD_19.txt,H2,safe_unidirectional,best,365.853,3.43,10.575,12279.0,4083.95,1852.32
Detached,DetachedD_12.txt,H1,hybrid_bidirectional,worst,293.645,7.98,26.55,29502.0,5657.81,2574.85
Detached,DetachedA_47.txt,H2,hybrid_bidirectional,best,205.565,3.64,1.8,8508.0,4366.02,2091.67
Detached,DetachedD_32.txt,H1,hybrid_bidirectional,best,234.084,4.69,17.1,18057.0,5697.93,2278.23
Detached,DetachedD_34.txt,H1,safe_unidirectional,best,403.855,4.27,21.6,19335.0,5650.51,2407.91
Detached,DetachedD_19.txt,H2,hybrid_bidirectional,worst,212.412,5.95,8.775,16707.0,4218.37,2036.76
Detached,DetachedD_16.txt,H1,safe_unidirectional,worst,435.398,7.28,28.35,28896.0,5612.38,2530.93
Detached,DetachedD_29.txt,H2,safe_unidirectional,best,378.147,3.36,12.15,12888.0,4151.62,1895.03
Detached,DetachedA_8.txt,H2,safe_unidirectional,worst,452.98,5.88,21.825,22824.0,4217.0,2039.75
Detached,DetachedD_12.txt,H1,hybrid_bidirectional,best,230.131,4.9,16.65,18282.0,5638.79,2252.18
Detached,DetachedD_19.txt,H2,hybrid_bidirectional,best,195.303,3.57,1.575,8253.0,4261.65,2042.89
Detached,DetachedD_34.txt,H1,hybrid_bidirectional,worst,301.851,7.77,28.35,29925.0,5735.63,2627.63
Detached,DetachedD_29.txt,H2,hybrid_bidirectional,worst,229.415,6.09,8.55,16893.0,4282.84,2033.77
Detached,DetachedA_51.txt,H1,safe_unidirectional,worst,443.496,7.77,28.35,29925.0,5521.2,2499.14
Detached,DetachedD_16.txt,H1,safe_unidirectional,best,380.435,4.2,20.7,18756.0,5612.38,2338.99
Detached,DetachedD_32.txt,H2,safe_unidirectional,worst,427.232,5.39,21.15,21471.0,4126.89,1971.63
Detached,DetachedA_8.txt,H2,safe_unidirectional,best,410.566,3.64,12.825,13800.0,4217.0,1913.51
Detached,DetachedD_34.txt,H1,hybrid_bidirectional,best,232.3,5.11,15.975,18399.0,5714.4,2261.2
Detached,DetachedD_29.txt,H2,hybrid_bidirectional,best,214.967,3.71,1.8,8655.0,4324.74,2084.3
Detached,DetachedD_12.txt,H2,safe_unidirectional,worst,422.874,5.67,20.25,21627.0,4070.26,1966.56
Detached,DetachedD_6.txt,H1,safe_unidirectional,worst,446.709,8.12,27.9,30444.0,5632.84,2513.26
Detached,DetachedD_16.txt,H1,hybrid_bidirectional,worst,290.327,7.21,26.325,27777.0,5687.61,2596.31
Detached,DetachedA_51.txt,H1,safe_unidirectional,best,387.689,4.2,21.6,19188.0,5521.2,2333.57
Detached,DetachedA_8.txt,H2,hybrid_bidirectional,worst,250.208,6.3,10.125,18090.0,4347.99,2113.01
Detached,DetachedD_32.txt,H2,safe_unidirectional,best,388.425,3.15,11.925,12339.0,4126.89,1915.54
Detached,DetachedD_16.txt,H1,hybrid_bidirectional,best,219.177,4.9,15.525,17742.0,5667.32,2206.44
Detached,DetachedD_12.txt,H2,safe_unidirectional,best,370.01,3.43,11.475,12711.0,4070.26,1840.51
Detached,DetachedD_15.txt,H1,safe_unidirectional,worst,432.247,7.98,27.45,29934.0,5518.07,2441.41
Detached,DetachedA_8.txt,H2,hybrid_bidirectional,best,233.343,3.85,2.025,9057.0,4385.89,2128.35
Detached,DetachedD_34.txt,H2,safe_unidirectional,worst,433.151,5.6,21.15,21912.0,4145.59,2013.4
Detached,DetachedD_6.txt,H1,safe_unidirectional,best,394.976,4.13,22.05,19257.0,5632.84,2376.5
Detached,DetachedA_51.txt,H1,hybrid_bidirectional,worst,285.835,7.77,26.55,29061.0,5607.13,2559.56
Detached,DetachedD_32.txt,H2,hybrid_bidirectional,worst,223.131,6.16,8.325,16932.0,4249.32,2017.53
Detached,DetachedD_12.txt,H2,hybrid_bidirectional,worst,216.296,6.44,7.875,17304.0,4199.28,2025.3
Detached,DetachedA_51.txt,H1,hybrid_bidirectional,best,225.575,4.76,17.1,18204.0,5584.61,2221.93
Detached,DetachedD_32.txt,H2,hybrid_bidirectional,best,205.033,3.64,1.35,8292.0,4298.79,2046.13
Detached,DetachedD_6.txt,H1,hybrid_bidirectional,worst,289.544,8.12,25.65,29364.0,5721.62,2570.82
Detached,DetachedD_15.txt,H1,safe_unidirectional,best,382.909,4.2,21.6,19188.0,5518.07,2311.21
Detached,DetachedD_16.txt,H2,safe_unidirectional,worst,407.127,5.18,19.575,20274.0,4107.47,1962.03
Detached,DetachedD_34.txt,H2,safe_unidirectional,best,390.001,3.22,12.6,12810.0,4145.59,1919.67
Detached,DetachedA_43.txt,H1,safe_unidirectional,worst,430.974,7.56,27.675,29160.0,5504.55,2482.79
Detached,DetachedD_12.txt,H2,hybrid_bidirectional,best,205.073,3.64,1.8,8508.0,4235.09,2032.07
Detached,DetachedD_6.txt,H1,hybrid_bidirectional,best,230.467,5.04,16.2,18360.0,5700.06,2232.03
Detached,DetachedD_34.txt,H2,hybrid_bidirectional,worst,228.932,6.23,9.45,17619.0,4279.07,2064.26
Detached,DetachedD_15.txt,H1,hybrid_bidirectional,worst,287.452,7.91,25.425,28815.0,5596.02,2505.46
Detached,DetachedD_5.txt,H1,safe_unidirectional,worst,458.766,8.05,28.575,30621.0,5635.98,2529.97
Detached,DetachedA_51.txt,H2,safe_unidirectional,worst,414.382,5.6,20.7,21696.0,4016.29,1942.93
Detached,DetachedA_43.txt,H1,safe_unidirectional,best,378.854,4.13,21.15,18825.0,5504.55,2332.48
Detached,DetachedD_16.txt,H2,safe_unidirectional,best,359.102,3.29,10.8,12093.0,4107.47,1869.12
Detached,DetachedD_10.txt,H1,safe_unidirectional,worst,447.576,7.91,28.575,30327.0,5634.97,2530.69
Detached,DetachedD_34.txt,H2,hybrid_bidirectional,best,209.703,3.71,1.575,8547.0,4325.46,2128.19
Detached,DetachedD_15.txt,H1,hybrid_bidirectional,best,228.509,4.97,15.75,17997.0,5580.6,2186.87
Detached,DetachedD_16.txt,H2,hybrid_bidirectional,worst,217.413,5.6,8.1,15648.0,4235.57,2029.19
Detached,DetachedD_6.txt,H2,safe_unidirectional,worst,423.824,5.74,20.025,21666.0,4127.93,1973.99
Detached,DetachedA_43.txt,H1,hybrid_bidirectional,worst,286.597,7.35,26.775,28287.0,5587.48,2569.94
Detached,DetachedD_5.txt,H1,safe_unidirectional,best,401.241,4.41,21.6,19629.0,5635.98,2345.73
Detached,DetachedA_51.txt,H2,safe_unidirectional,best,369.948,3.29,11.925,12633.0,4016.29,1822.17
Detached,DetachedD_10.txt,H1,safe_unidirectional,best,398.599,4.13,22.05,19257.0,5634.97,2395.49
Detached,DetachedD_16.txt,H2,hybrid_bidirectional,best,199.691,3.43,1.8,8067.0,4275.38,2033.49
Detached,DetachedD_20.txt,H1,safe_unidirectional,worst,457.121,7.91,28.575,30327.0,5640.46,2504.99
Detached,DetachedA_43.txt,H1,hybrid_bidirectional,best,221.984,4.83,16.425,18027.0,5564.11,2211.56
Detached,DetachedD_15.txt,H2,safe_unidirectional,worst,410.654,5.53,20.475,21441.0,4013.16,1925.47
Detached,DetachedA_51.txt,H2,hybrid_bidirectional,worst,218.405,6.02,8.775,16854.0,4141.41,2032.31
Detached,DetachedD_5.txt,H1,hybrid_bidirectional,worst,302.706,8.05,25.875,29325.0,5718.52,2596.5
Detached,DetachedD_6.txt,H2,safe_unidirectional,best,379.289,3.22,12.15,12594.0,4127.93,1871.59
Detached,DetachedD_10.txt,H1,hybrid_bidirectional,worst,288.489,7.98,26.55,29502.0,5723.42,2592.76
Detached,DetachedA_51.txt,H2,hybrid_bidirectional,best,190.559,3.57,2.025,8469.0,4172.9,1965.83
Detached,DetachedD_5.txt,H1,hybrid_bidirectional,best,231.029,5.11,16.425,18615.0,5693.63,2222.32
Detached,DetachedD_20.txt,H1,safe_unidirectional,best,386.937,4.41,21.375,19521.0,5640.46,2326.8
Detached,DetachedD_6.txt,H2,hybrid_bidirectional,worst,219.145,6.09,9.675,17433.0,4255.09,2034.75
Detached,DetachedD_9.txt,H1,safe_unidirectional,worst,439.186,7.7,28.8,29994.0,5562.64,2488.6
Detached,DetachedD_15.txt,H2,safe_unidirectional,best,364.79,3.36,11.475,12564.0,4013.16,1814.55
Detached,DetachedA_43.txt,H2,safe_unidirectional,worst,404.061,5.25,20.025,20637.0,3999.64,1919.95
Detached,DetachedD_10.txt,H1,hybrid_bidirectional,best,226.395,4.76,17.325,18312.0,5704.82,2265.69
Detached,DetachedD_6.txt,H2,hybrid_bidirectional,best,201.294,3.64,1.575,8400.0,4299.14,2055.17
Detached,DetachedD_20.txt,H1,hybrid_bidirectional,worst,301.253,7.7,26.775,29022.0,5725.91,2590.57
Detached,DetachedD_15.txt,H2,hybrid_bidirectional,worst,213.182,6.37,7.875,17157.0,4131.24,1949.93
Detached,DetachedA_45.txt,H1,safe_unidirectional,worst,414.616,7.42,28.575,29298.0,5388.14,2428.74
Detached,DetachedD_9.txt,H1,safe_unidirectional,best,392.512,4.2,22.05,19404.0,5562.64,2349.29
Detached,DetachedD_5.txt,H2,safe_unidirectional,worst,432.089,5.67,21.15,22059.0,4131.07,1990.89
Detached,DetachedA_43.txt,H2,safe_unidirectional,best,372.261,3.01,12.6,12369.0,3999.64,1834.5
Detached,DetachedD_10.txt,H2,safe_unidirectional,worst,422.195,5.6,21.15,21912.0,4130.06,1985.75
Detached,DetachedD_20.txt,H1,hybrid_bidirectional,best,237.537,4.9,17.1,18498.0,5706.73,2258.46
Detached,DetachedD_15.txt,H2,hybrid_bidirectional,best,201.844,3.57,1.575,8253.0,4171.56,1993.56
Detached,DetachedA_29.txt,H1,safe_unidirectional,worst,437.087,7.77,28.575,30033.0,5551.9,2488.59
Detached,DetachedD_9.txt,H1,hybrid_bidirectional,worst,284.073,7.7,26.1,28698.0,5653.06,2556.2
Detached,DetachedA_45.txt,H1,safe_unidirectional,best,371.917,3.99,22.05,18963.0,5388.14,2308.54
Detached,DetachedA_43.txt,H2,hybrid_bidirectional,worst,216.243,5.88,8.325,16344.0,4121.4,1976.88
Detached,DetachedD_5.txt,H2,safe_unidirectional,best,390.778,3.43,12.375,13143.0,4131.07,1878.69
Detached,DetachedD_9.txt,H1,hybrid_bidirectional,best,231.328,4.83,17.1,18351.0,5632.79,2238.53
Detached,DetachedD_10.txt,H2,safe_unidirectional,best,383.349,3.36,11.925,12780.0,4130.06,1873.49
Detached,DetachedA_43.txt,H2,hybrid_bidirectional,best,197.773,3.5,1.8,8214.0,4159.25,1993.37
Detached,DetachedA_25.txt,H1,safe_unidirectional,worst,441.516,7.49,28.35,29337.0,5596.82,2509.31
Detached,DetachedA_29.txt,H1,safe_unidirectional,best,395.893,4.06,21.825,19002.0,5551.9,2412.19
Detached,DetachedD_20.txt,H2,safe_unidirectional,worst,437.751,5.39,21.6,21687.0,4135.55,1998.49
Detached,DetachedA_45.txt,H1,hybrid_bidirectional,worst,274.335,7.84,24.975,28452.0,5465.54,2448.45
Detached,DetachedD_5.txt,H2,hybrid_bidirectional,worst,222.726,6.44,8.325,17520.0,4260.31,2031.15
Detached,DetachedD_10.txt,H2,hybrid_bidirectional,worst,214.749,6.23,9.675,17727.0,4269.38,2034.61
Detached,DetachedA_45.txt,H1,hybrid_bidirectional,best,219.826,4.55,18.0,18195.0,5455.72,2194.3
Detached,DetachedA_29.txt,H1,hybrid_bidirectional,worst,278.765,7.84,26.1,28992.0,5636.57,2530.87
Detached,DetachedD_5.txt,H2,hybrid_bidirectional,best,207.553,3.85,1.35,8733.0,4309.87,2065.72
Detached,DetachedA_25.txt,H1,safe_unidirectional,best,400.156,4.2,21.825,19296.0,5596.82,2373.76
Detached,DetachedD_9.txt,H2,safe_unidirectional,worst,415.284,5.39,20.925,21363.0,4057.72,1945.05
Detached,DetachedA_57.txt,H1,safe_unidirectional,worst,420.647,7.42,27.45,28758.0,5499.84,2429.62
Detached,DetachedD_20.txt,H2,safe_unidirectional,best,394.907,3.15,13.275,12987.0,4135.55,1911.87
Detached,DetachedD_10.txt,H2,hybrid_bidirectional,best,202.535,3.57,2.025,8469.0,4307.12,2053.22
Detached,DetachedA_29.txt,H1,hybrid_bidirectional,best,224.632,4.97,15.75,17997.0,5611.54,2226.25
Detached,DetachedD_20.txt,H2,hybrid_bidirectional,worst,230.291,6.02,9.225,17070.0,4258.95,2048.71
Detached,DetachedA_25.txt,H1,hybrid_bidirectional,worst,287.561,7.63,25.65,28335.0,5670.42,2546.31
Detached,DetachedA_45.txt,H2,safe_unidirectional,worst,388.653,5.18,20.7,20814.0,3883.23,1881.37
Detached,DetachedA_57.txt,H1,safe_unidirectional,best,370.501,4.2,20.925,18864.0,5499.84,2274.2
Detached,DetachedA_16.txt,H1,safe_unidirectional,worst,415.521,7.7,28.125,29670.0,5415.17,2405.67
Detached,DetachedD_9.txt,H2,safe_unidirectional,best,379.983,3.29,12.15,12741.0,4057.72,1859.08
Detached,DetachedD_38.txt,H1,safe_unidirectional,worst,433.972,7.42,28.575,29298.0,5520.59,2458.94
Detached,DetachedD_20.txt,H2,hybrid_bidirectional,best,208.976,3.71,1.8,8655.0,4299.33,2011.84
Detached,DetachedA_25.txt,H1,hybrid_bidirectional,best,234.395,4.97,16.425,18321.0,5656.16,2226.29
Detached,DetachedD_9.txt,H2,hybrid_bidirectional,worst,209.225,6.16,8.55,17040.0,4194.36,1989.86
Detached,DetachedA_29.txt,H2,safe_unidirectional,worst,420.665,5.32,21.15,21324.0,4046.98,1962.5
Detached,DetachedA_57.txt,H1,hybrid_bidirectional,worst,274.846,7.35,25.875,27855.0,5575.6,2489.55
Detached,DetachedA_16.txt,H1,safe_unidirectional,best,368.21,3.99,21.6,18747.0,5415.17,2280.44
Detached,DetachedA_45.txt,H2,safe_unidirectional,best,355.91,3.15,12.375,12555.0,3883.23,1784.53
Detached,DetachedD_38.txt,H1,safe_unidirectional,best,375.677,4.13,21.15,18825.0,5520.59,2296.08
Detached,DetachedD_9.txt,H2,hybrid_bidirectional,best,195.706,3.64,1.8,8508.0,4234.43,2001.04
Detached,DetachedA_57.txt,H1,hybrid_bidirectional,best,217.06,4.62,16.875,17802.0,5558.76,2200.92
Detached,DetachedD_3.txt,H1,safe_unidirectional,worst,470.492,8.47,29.25,31827.0,5766.04,2595.96
Detached,DetachedA_25.txt,H2,safe_unidirectional,worst,426.816,5.32,20.025,20784.0,4091.91,1986.89
Detached,DetachedA_45.txt,H2,hybrid_bidirectional,worst,203.028,5.95,8.325,16491.0,4003.44,1926.44
Detached,DetachedA_16.txt,H1,hybrid_bidirectional,worst,276.483,7.63,26.55,28767.0,5491.93,2466.65
Detached,DetachedA_29.txt,H2,safe_unidirectional,best,380.541,3.22,12.15,12594.0,4046.98,1867.27
Detached,DetachedD_38.txt,H1,hybrid_bidirectional,worst,291.245,7.49,26.1,28257.0,5596.78,2504.74
Detached,DetachedA_45.txt,H2,hybrid_bidirectional,best,190.413,3.5,1.8,8214.0,4038.96,1950.13
Detached,DetachedA_29.txt,H2,hybrid_bidirectional,worst,213.288,5.95,9.45,17031.0,4178.35,1982.15
Detached,DetachedA_16.txt,H1,hybrid_bidirectional,best,216.94,4.62,17.325,18018.0,5472.37,2145.11
Detached,DetachedD_3.txt,H1,safe_unidirectional,best,415.446,4.41,22.5,20061.0,5766.04,2424.82
Detached,DetachedA_32.txt,H1,safe_unidirectional,worst,431.077,7.21,28.35,28749.0,5507.07,2480.71
Detached,DetachedA_57.txt,H2,safe_unidirectional,worst,397.676,5.11,19.125,19911.0,3994.92,1910.23
Detached,DetachedA_25.txt,H2,safe_unidirectional,best,384.592,3.29,12.15,12741.0,4091.91,1883.9
Detached,DetachedD_38.txt,H1,hybrid_bidirectional,best,228.623,4.55,17.1,17763.0,5582.11,2224.68
Detached,DetachedA_29.txt,H2,hybrid_bidirectional,best,199.364,3.57,1.575,8253.0,4217.0,1990.28
Detached,DetachedD_3.txt,H1,hybrid_bidirectional,worst,309.872,8.4,27.225,30708.0,5851.45,2657.27
Detached,DetachedA_25.txt,H2,hybrid_bidirectional,worst,212.939,5.81,8.325,16197.0,4218.73,2044.72
Detached,DetachedA_32.txt,H1,safe_unidirectional,best,382.233,3.99,21.15,18531.0,5507.07,2347.91
Detached,DetachedA_44.txt,H1,safe_unidirectional,worst,443.156,7.56,28.35,29484.0,5565.62,2508.15
Detached,DetachedA_16.txt,H2,safe_unidirectional,worst,387.717,5.25,20.7,20961.0,3910.26,1872.53
Detached,DetachedA_57.txt,H2,safe_unidirectional,best,358.633,3.15,11.025,11907.0,3994.92,1823.47
Detached,DetachedD_38.txt,H2,safe_unidirectional,worst,407.675,5.25,19.8,20529.0,4015.68,1904.07
Detached,DetachedD_3.txt,H1,hybrid_bidirectional,best,247.946,5.18,17.325,19194.0,5826.6,2313.41
Detached,DetachedA_25.txt,H2,hybrid_bidirectional,best,203.203,3.64,1.575,8400.0,4260.78,2057.06
Detached,DetachedA_15.txt,H1,safe_unidirectional,worst,431.591,7.63,27.45,29199.0,5616.99,2486.21
Detached,DetachedA_32.txt,H1,hybrid_bidirectional,worst,285.861,7.14,26.1,27522.0,5574.28,2532.41
Detached,DetachedA_44.txt,H1,safe_unidirectional,best,386.43,4.13,21.15,18825.0,5565.62,2377.75
Detached,DetachedA_57.txt,H2,hybrid_bidirectional,worst,205.474,5.6,7.65,15432.0,4115.55,1978.85
Detached,DetachedA_16.txt,H2,safe_unidirectional,best,345.404,3.15,11.925,12339.0,3910.26,1760.35
Detached,DetachedA_32.txt,H1,hybrid_bidirectional,best,223.373,4.48,17.1,17616.0,5555.7,2205.93
Detached,DetachedD_38.txt,H2,safe_unidirectional,best,363.851,3.08,11.25,11868.0,4015.68,1831.74
Detached,DetachedA_57.txt,H2,hybrid_bidirectional,best,200.389,3.36,1.8,7920.0,4156.38,2042.56
Detached,DetachedA_31.txt,H1,safe_unidirectional,worst,443.803,7.77,28.575,30033.0,5560.43,2513.02
Detached,DetachedA_15.txt,H1,safe_unidirectional,best,394.956,3.99,22.05,18963.0,5616.99,2396.23
Detached,DetachedD_3.txt,H2,safe_unidirectional,worst,445.196,6.02,21.375,22902.0,4261.13,2061.11
Detached,DetachedA_44.txt,H1,hybrid_bidirectional,worst,290.183,7.63,26.325,28659.0,5645.58,2542.28
Detached,DetachedA_16.txt,H2,hybrid_bidirectional,worst,200.849,6.02,8.325,16638.0,4022.81,1906.62
Detached,DetachedD_38.txt,H2,hybrid_bidirectional,worst,210.7,5.74,8.55,16158.0,4135.94,1957.79
Detached,DetachedA_44.txt,H1,hybrid_bidirectional,best,223.653,4.9,15.75,17850.0,5621.01,2222.67
Detached,DetachedA_15.txt,H1,hybrid_bidirectional,worst,287.195,7.49,26.1,28257.0,5691.49,2545.16
Detached,DetachedA_16.txt,H2,hybrid_bidirectional,best,186.285,3.43,1.8,8067.0,4063.33,1943.86
Detached,DetachedA_31.txt,H1,safe_unidirectional,best,392.771,4.2,21.375,19080.0,5560.43,2369.96
Detached,DetachedA_32.txt,H2,safe_unidirectional,worst,406.764,5.04,19.8,20088.0,4002.16,1939.17
Detached,DetachedA_56.txt,H1,safe_unidirectional,worst,455.563,7.84,28.35,30072.0,5630.61,2535.96
Detached,DetachedD_3.txt,H2,safe_unidirectional,best,402.693,3.5,13.05,13614.0,4261.13,1932.32
Detached,DetachedD_38.txt,H2,hybrid_bidirectional,best,192.71,3.43,1.575,7959.0,4179.75,1984.13
