Archetype,House number,CAH Type,Operation,Solar,Grid Import,Total Load,Total Cost
Detached,1,H1,hybrid_bidirectional,best,1712.863192,2575.2648,534.345949
Detached,1,H2,safe_unidirectional,worst,1936.121512,2575.2648,612.800021
Detached,1,H2,safe_unidirectional,best,1712.863192,2575.2648,534.345949
Detached,1,H2,hybrid_bidirectional,worst,1936.121512,2575.2648,612.800021
Detached,1,H2,hybrid_bidirectional,best,1712.863192,2575.2648,534.345949
Detached,1,H3,safe_unidirectional,worst,1936.121512,2575.2648,612.800021
Detached,1,H3,safe_unidirectional,best,1712.863192,2575.2648,534.345949
Detached,1,H3,hybrid_bidirectional,worst,1936.121512,2575.2648,612.800021
Detached,1,H3,hybrid_bidirectional,best,1712.863192,2575.2648,534.345949
Detached,1,H1,safe_unidirectional,worst,1889.073228,2549.0398,583.26104
Detached,1,H1,safe_unidirectional,best,1688.497744,2549.0398,512.730462
Detached,1,H1,hybrid_bidirectional,worst,1889.073228,2549.0398,583.26104
Detached,1,H1,hybrid_bidirectional,best,1688.497744,2549.0398,512.730462
Detached,1,H2,safe_unidirectional,worst,1889.073228,2549.0398,583.26104
Detached,1,H2,safe_unidirectional,best,1688.497744,2549.0398,512.730462
Detached,1,H2,hybrid_bidirectional,worst,1889.073228,2549.0398,583.26104
Detached,1,H2,hybrid_bidirectional,best,1688.497744,2549.0398,512.730462
Detached,1,H3,safe_unidirectional,worst,1889.073228,2549.0398,583.26104
Detached,1,H3,safe_unidirectional,best,1688.497744,2549.0398,512.730462
Detached,1,H3,hybrid_bidirectional,worst,1889.073228,2549.0398,583.26104
Detached,1,H3,hybrid_bidirectional,best,1688.497744,2549.0398,512.730462
Detached,1,H1,safe_unidirectional,worst,2021.55702,2713.5462,629.495096
Detached,1,H1,safe_unidirectional,best,1797.56546,2713.5462,550.799308
Detached,1,H1,hybrid_bidirectional,worst,2021.55702,2713.5462,629.495096
Detached,1,H1,hybrid_bidirectional,best,1797.56546,2713.5462,550.799308
Detached,1,H2,safe_unidirectional,worst,2021.55702,2713.5462,629.495096
Detached,1,H2,safe_unidirectional,best,1797.56546,2713.5462,550.799308
Detached,1,H2,hybrid_bidirectional,worst,2021.55702,2713.5462,629.495096
Detached,1,H2,hybrid_bidirectional,best,1797.56546,2713.5462,550.799308
Detached,1,H3,safe_unidirectional,worst,2021.55702,2713.5462,629.495096
Detached,1,H3,safe_unidirectional,best,1797.56546,2713.5462,550.799308
