Archetype,CAH Type,Operation,Solar,CAPEX,OPEX Savings
Terraced,H2,hybrid_bidirectional,worst,16089.0,1342.1438
Terraced,H2,hybrid_bidirectional,best,8028.0,1347.3068
Terraced,H1,safe_unidirectional,worst,28680.0,1902.0287999999998
Terraced,H2,safe_unidirectional,best,12330.0,1189.4898
Terraced,H1,hybrid_bidirectional,worst,28179.0,2016.9348
Terraced,H2,safe_unidirectional,worst,20421.0,1156.7548000000002
Terraced,H1,safe_unidirectional,best,18207.0,1949.8957999999998
Terraced,H2,hybrid_bidirectional,best,7959.0,1353.9178
Terraced,H2,safe_unidirectional,worst,20892.0,1140.7278000000001
Terraced,H2,hybrid_bidirectional,worst,15972.0,1339.9898
Terraced,H1,hybrid_bidirectional,best,17871.0,2070.7788
Terraced,H1,safe_unidirectional,worst,29376.0,1880.9587999999999
Terraced,H1,safe_unidirectional,best,18678.0,1949.3208
Terraced,H1,hybrid_bidirectional,worst,27384.0,2030.7948
Terraced,H2,hybrid_bidirectional,best,8067.0,1352.9698
Terraced,H2,safe_unidirectional,best,12123.0,1195.1458
Terraced,H1,safe_unidirectional,worst,28356.0,1898.6648
Terraced,H2,safe_unidirectional,best,12477.0,1173.8378
Terraced,H1,hybrid_bidirectional,worst,27453.0,2032.0087999999998
Terraced,H1,safe_unidirectional,best,18894.0,1929.6878
Terraced,H1,hybrid_bidirectional,best,17361.0,2081.1418
Terraced,H2,hybrid_bidirectional,worst,15981.0,1328.5758
Terraced,H2,safe_unidirectional,worst,20550.0,1153.2488
Terraced,H2,hybrid_bidirectional,worst,16530.0,1329.3308
Terraced,H1,hybrid_bidirectional,best,17733.0,2085.0668
Terraced,H1,safe_unidirectional,best,18492.0,1934.5957999999998
Terraced,H1,safe_unidirectional,worst,29523.0,1881.4968
Terraced,H1,hybrid_bidirectional,worst,28296.0,2024.3808
Terraced,H2,hybrid_bidirectional,best,7851.0,1339.2368000000001
Terraced,H2,hybrid_bidirectional,best,8214.0,1337.1338
Terraced,H2,safe_unidirectional,worst,20058.0,1175.8348
Terraced,H2,safe_unidirectional,best,12192.0,1195.4778000000001
Terraced,H1,hybrid_bidirectional,worst,27423.0,2034.8228
Terraced,H1,hybrid_bidirectional,best,18009.0,2069.6928
Terraced,H1,safe_unidirectional,best,18963.0,1925.0657999999999
Terraced,H2,safe_unidirectional,worst,19941.0,1161.2098
Terraced,H2,hybrid_bidirectional,worst,16080.0,1330.5188
Terraced,H1,safe_unidirectional,worst,29199.0,1895.5567999999998
Terraced,H1,hybrid_bidirectional,best,17694.0,2087.7038
Terraced,H1,safe_unidirectional,worst,28062.0,1912.3278
Terraced,H2,safe_unidirectional,best,11868.0,1213.0788
Terraced,H1,hybrid_bidirectional,worst,28698.0,2024.9458
Terraced,H2,hybrid_bidirectional,best,7920.0,1346.8878
Terraced,H2,safe_unidirectional,worst,20814.0,1150.0818
Terraced,H2,safe_unidirectional,best,12378.0,1208.8478
Terraced,H2,hybrid_bidirectional,worst,15462.0,1340.8168
Terraced,H1,safe_unidirectional,best,18708.0,1939.7828
Terraced,H1,hybrid_bidirectional,best,18489.0,2078.9628
Terraced,H1,safe_unidirectional,best,18198.0,1963.8347999999999
Terraced,H2,safe_unidirectional,worst,19656.0,1168.1068
Terraced,H2,hybrid_bidirectional,worst,15639.0,1334.0128
Terraced,H2,hybrid_bidirectional,best,7665.0,1353.6038
Terraced,H1,safe_unidirectional,worst,28170.0,1917.4067999999997
Terraced,H1,hybrid_bidirectional,worst,28080.0,2024.4758
Terraced,H2,safe_unidirectional,best,12477.0,1182.0828000000001
Terraced,H1,hybrid_bidirectional,worst,27237.0,2041.0847999999999
Terraced,H2,hybrid_bidirectional,best,8067.0,1349.4578000000001
Terraced,H2,safe_unidirectional,worst,21186.0,1150.5358
Terraced,H2,safe_unidirectional,best,12153.0,1196.2478
Terraced,H1,hybrid_bidirectional,best,17841.0,2086.2178
Terraced,H2,hybrid_bidirectional,worst,16128.0,1338.1938
Terraced,H1,safe_unidirectional,best,18276.0,1962.6547999999998
Terraced,H1,hybrid_bidirectional,best,17223.0,2096.8178
Terraced,H1,safe_unidirectional,worst,27807.0,1921.5978
Terraced,H2,hybrid_bidirectional,worst,15384.0,1342.6378
Terraced,H2,hybrid_bidirectional,best,8106.0,1347.5828000000001
Terraced,H1,safe_unidirectional,worst,29523.0,1890.7138
Terraced,H2,safe_unidirectional,best,13017.0,1179.8478
Terraced,H1,hybrid_bidirectional,worst,26757.0,2049.3487999999998
Terraced,H1,safe_unidirectional,best,17913.0,1967.0947999999999
Terraced,H2,safe_unidirectional,worst,20775.0,1160.8938
Terraced,H2,hybrid_bidirectional,best,7959.0,1350.8838
Terraced,H2,safe_unidirectional,worst,19686.0,1185.7908
Terraced,H2,hybrid_bidirectional,worst,17100.0,1334.6018000000001
Terraced,H1,hybrid_bidirectional,best,17214.0,2100.4357999999997
Terraced,H1,safe_unidirectional,worst,29022.0,1890.5718
Terraced,H1,safe_unidirectional,best,19002.0,1933.2718
Terraced,H1,hybrid_bidirectional,worst,26688.0,2048.2747999999997
Terraced,H2,safe_unidirectional,best,12486.0,1201.8778
Terraced,H2,hybrid_bidirectional,best,8430.0,1346.9528
Terraced,H1,safe_unidirectional,worst,27876.0,1911.4478
Terraced,H2,safe_unidirectional,best,11682.0,1222.1518
Terraced,H1,hybrid_bidirectional,worst,28227.0,2028.8947999999998
Terraced,H1,hybrid_bidirectional,best,16713.0,2097.2378
Terraced,H1,safe_unidirectional,best,18570.0,1936.5267999999999
Terraced,H2,hybrid_bidirectional,worst,16335.0,1323.7608
Terraced,H2,safe_unidirectional,worst,19686.0,1190.9168
Terraced,H2,hybrid_bidirectional,worst,15021.0,1348.6408000000001
Terraced,H1,safe_unidirectional,best,18090.0,1952.9778
Terraced,H1,hybrid_bidirectional,best,18096.0,2081.0678
Terraced,H1,safe_unidirectional,worst,29268.0,1885.7377999999999
Terraced,H1,hybrid_bidirectional,worst,28218.0,2028.9468
Terraced,H2,hybrid_bidirectional,best,7959.0,1346.8188
Terraced,H2,hybrid_bidirectional,best,7518.0,1360.0138
Terraced,H2,safe_unidirectional,worst,19176.0,1191.3408
Terraced,H2,safe_unidirectional,best,11898.0,1222.1868
Terraced,H1,hybrid_bidirectional,worst,26934.0,2036.1028
Terraced,H1,hybrid_bidirectional,best,17724.0,2084.9728
Terraced,H1,safe_unidirectional,best,18669.0,1926.0418
Terraced,H2,safe_unidirectional,worst,21030.0,1157.1678000000002
Terraced,H2,hybrid_bidirectional,worst,15462.0,1355.6728
Terraced,H1,safe_unidirectional,worst,29091.0,1887.4897999999998
Terraced,H1,hybrid_bidirectional,best,17253.0,2086.3498
Terraced,H1,safe_unidirectional,worst,29562.0,1883.9058
Terraced,H2,safe_unidirectional,best,11211.0,1225.0348
Terraced,H1,hybrid_bidirectional,worst,28296.0,2024.6778
Terraced,H2,hybrid_bidirectional,best,7665.0,1368.1908
Terraced,H2,safe_unidirectional,worst,20853.0,1160.8628
Terraced,H2,hybrid_bidirectional,worst,14628.0,1358.0958
Terraced,H2,safe_unidirectional,best,12663.0,1189.0568
Terraced,H1,safe_unidirectional,best,18825.0,1952.0548
Terraced,H1,safe_unidirectional,best,18963.0,1919.1617999999999
Terraced,H1,hybrid_bidirectional,best,17910.0,2084.7947999999997
Terraced,H2,safe_unidirectional,worst,19323.0,1181.8388
Terraced,H2,hybrid_bidirectional,best,7224.0,1366.4918
Terraced,H2,hybrid_bidirectional,worst,16452.0,1332.9708
Terraced,H1,safe_unidirectional,worst,28533.0,1916.6678
Terraced,H1,hybrid_bidirectional,worst,28110.0,2023.8157999999999
Terraced,H2,safe_unidirectional,best,12231.0,1203.6618
Terraced,H1,hybrid_bidirectional,worst,28521.0,2026.6768
Terraced,H2,hybrid_bidirectional,best,8322.0,1344.6118000000001
Terraced,H2,safe_unidirectional,best,11721.0,1226.5518
Terraced,H2,safe_unidirectional,worst,20892.0,1154.8878
Terraced,H1,hybrid_bidirectional,best,17763.0,2086.8878
Terraced,H2,hybrid_bidirectional,worst,16197.0,1339.5808
Terraced,H1,safe_unidirectional,worst,29964.0,1884.5317999999997
Terraced,H1,safe_unidirectional,best,18414.0,1956.9058
Terraced,H1,hybrid_bidirectional,best,18234.0,2078.3858
Terraced,H2,hybrid_bidirectional,worst,14697.0,1342.6518
Terraced,H2,hybrid_bidirectional,best,7959.0,1356.4728
Terraced,H1,safe_unidirectional,worst,29160.0,1882.3157999999999
Terraced,H1,hybrid_bidirectional,worst,27336.0,2041.8247999999999
Terraced,H2,safe_unidirectional,best,12300.0,1197.2068
Terraced,H1,safe_unidirectional,best,19149.0,1929.0508
Terraced,H2,hybrid_bidirectional,best,7449.0,1352.8498
Terraced,H2,safe_unidirectional,worst,20676.0,1149.7548000000002
Terraced,H2,safe_unidirectional,worst,21039.0,1158.3428000000001
Terraced,H1,hybrid_bidirectional,best,17331.0,2097.8758
Terraced,H2,hybrid_bidirectional,worst,16482.0,1336.1888000000001
Terraced,H1,safe_unidirectional,worst,29091.0,1896.6337999999998
Terraced,H1,safe_unidirectional,best,18825.0,1935.4188
Terraced,H1,hybrid_bidirectional,worst,29031.0,2025.9027999999998
Terraced,H2,safe_unidirectional,best,12270.0,1199.2678
Terraced,H1,safe_unidirectional,worst,28680.0,1893.2687999999998
Terraced,H2,hybrid_bidirectional,best,8028.0,1351.9228
Terraced,H2,safe_unidirectional,best,12555.0,1189.9368
Terraced,H1,hybrid_bidirectional,best,18273.0,2078.4398
Terraced,H1,hybrid_bidirectional,worst,27747.0,2026.5308
Terraced,H1,safe_unidirectional,best,18678.0,1939.7638
Terraced,H2,hybrid_bidirectional,worst,16011.0,1329.5958
Terraced,H2,safe_unidirectional,worst,19647.0,1183.4468000000002
Terraced,H2,hybrid_bidirectional,worst,16560.0,1340.2968
Terraced,H1,safe_unidirectional,best,18501.0,1948.0688
Terraced,H1,hybrid_bidirectional,best,17802.0,2083.8997999999997
Terraced,H1,safe_unidirectional,worst,28680.0,1890.0138
Terraced,H2,hybrid_bidirectional,best,7959.0,1342.9518
Terraced,H1,hybrid_bidirectional,worst,27708.0,2028.5738
Terraced,H2,hybrid_bidirectional,best,8322.0,1348.7148
Terraced,H2,safe_unidirectional,worst,21735.0,1149.6858
Terraced,H2,safe_unidirectional,best,11937.0,1221.1498000000001
Terraced,H1,hybrid_bidirectional,worst,27384.0,2031.1537999999998
Terraced,H1,hybrid_bidirectional,best,17724.0,2083.8948
Terraced,H1,safe_unidirectional,best,18492.0,1932.3208
Terraced,H2,hybrid_bidirectional,worst,15207.0,1347.8458
Terraced,H2,safe_unidirectional,worst,20421.0,1157.4428
Terraced,H1,safe_unidirectional,worst,29670.0,1880.5987999999998
Terraced,H1,hybrid_bidirectional,best,17508.0,2080.9238
Terraced,H2,safe_unidirectional,best,12957.0,1191.6108
Terraced,H1,safe_unidirectional,worst,29748.0,1883.6008
Terraced,H1,hybrid_bidirectional,worst,27531.0,2032.5357999999999
Terraced,H2,hybrid_bidirectional,best,7596.0,1366.5978
Terraced,H2,safe_unidirectional,worst,20559.0,1166.1098000000002
Terraced,H2,hybrid_bidirectional,worst,17364.0,1326.3948
Terraced,H1,safe_unidirectional,best,18894.0,1925.6008
Terraced,H2,safe_unidirectional,best,12270.0,1196.1968000000002
Terraced,H1,safe_unidirectional,best,18894.0,1931.5798
Terraced,H1,hybrid_bidirectional,best,17586.0,2090.8288
Terraced,H2,safe_unidirectional,worst,20019.0,1166.5268
Terraced,H2,hybrid_bidirectional,best,8400.0,1340.6898
Terraced,H1,safe_unidirectional,worst,30003.0,1869.2377999999999
Terraced,H2,hybrid_bidirectional,worst,15981.0,1336.0858
Terraced,H1,hybrid_bidirectional,worst,28590.0,2027.5097999999998
Terraced,H2,safe_unidirectional,best,12192.0,1201.5618
Terraced,H1,hybrid_bidirectional,worst,28737.0,2022.7117999999998
Terraced,H2,safe_unidirectional,best,12153.0,1202.5678
Terraced,H2,hybrid_bidirectional,best,8067.0,1354.0908
Terraced,H2,safe_unidirectional,worst,19980.0,1161.4508
Terraced,H1,hybrid_bidirectional,best,18057.0,2077.4168
Terraced,H2,hybrid_bidirectional,worst,15894.0,1337.7218
Terraced,H1,safe_unidirectional,best,19512.0,1920.0297999999998
Terraced,H1,safe_unidirectional,worst,29268.0,1871.3808
Terraced,H1,hybrid_bidirectional,best,17988.0,2081.6207999999997
Terraced,H2,hybrid_bidirectional,worst,15726.0,1342.3168
Terraced,H2,hybrid_bidirectional,best,7959.0,1351.4238
Terraced,H1,safe_unidirectional,worst,29121.0,1878.5067999999999
Terraced,H1,hybrid_bidirectional,worst,29385.0,2015.3678
Terraced,H2,safe_unidirectional,best,12153.0,1194.8208
Terraced,H2,hybrid_bidirectional,best,7812.0,1358.2538
Terraced,H1,safe_unidirectional,best,18825.0,1924.4768
Terraced,H2,safe_unidirectional,worst,21186.0,1156.0368
Terraced,H2,safe_unidirectional,worst,21216.0,1151.0318
Terraced,H1,hybrid_bidirectional,best,18744.0,2070.5337999999997
Terraced,H2,hybrid_bidirectional,worst,15492.0,1337.8448
Terraced,H1,safe_unidirectional,worst,29151.0,1889.4938
Terraced,H1,safe_unidirectional,best,18894.0,1933.3357999999998
Terraced,H1,hybrid_bidirectional,worst,28149.0,2013.0197999999998
Terraced,H1,safe_unidirectional,worst,29778.0,1891.1047999999998
Terraced,H2,safe_unidirectional,best,12594.0,1190.4748
Terraced,H2,hybrid_bidirectional,best,7920.0,1355.3558
Terraced,H2,safe_unidirectional,best,12477.0,1187.5748
Terraced,H1,hybrid_bidirectional,best,18027.0,2078.3788
Terraced,H1,safe_unidirectional,best,18708.0,1933.7068
Terraced,H1,hybrid_bidirectional,worst,28041.0,2025.7278
Terraced,H2,safe_unidirectional,worst,21657.0,1139.2428
Terraced,H2,hybrid_bidirectional,worst,16638.0,1343.5158000000001
Terraced,H2,hybrid_bidirectional,worst,16668.0,1329.0498
Terraced,H1,safe_unidirectional,best,18747.0,1934.6637999999998
Terraced,H1,safe_unidirectional,worst,29229.0,1888.8547999999998
Terraced,H1,hybrid_bidirectional,best,17901.0,2075.7488
Terraced,H1,hybrid_bidirectional,worst,27894.0,2031.0747999999999
Terraced,H2,hybrid_bidirectional,best,8253.0,1347.5228
Terraced,H2,hybrid_bidirectional,best,7998.0,1347.1018000000001
Terraced,H2,safe_unidirectional,worst,20490.0,1140.3298
Terraced,H2,safe_unidirectional,best,13419.0,1178.1768
Terraced,H1,hybrid_bidirectional,worst,28767.0,2022.6127999999999
Terraced,H1,hybrid_bidirectional,best,17988.0,2092.7327999999998
Terraced,H1,safe_unidirectional,best,18708.0,1932.2318
Terraced,H2,hybrid_bidirectional,worst,17286.0,1321.7068
Terraced,H2,safe_unidirectional,worst,20745.0,1151.5718000000002
Terraced,H1,safe_unidirectional,worst,29052.0,1889.5667999999998
Terraced,H1,hybrid_bidirectional,best,18018.0,2075.2018
Terraced,H2,safe_unidirectional,best,12555.0,1178.9888
Terraced,H1,safe_unidirectional,worst,28170.0,1907.5728
Terraced,H1,hybrid_bidirectional,worst,28041.0,2012.1288
Terraced,H2,hybrid_bidirectional,best,8724.0,1341.9698
Terraced,H2,safe_unidirectional,worst,20490.0,1162.0808000000002
Terraced,H2,hybrid_bidirectional,worst,16197.0,1327.5958
Terraced,H1,safe_unidirectional,best,18717.0,1939.2558
Terraced,H2,safe_unidirectional,best,12300.0,1183.4758000000002
Detached,H3,hybrid_bidirectional,worst,11949.0,984.3188
Detached,H3,hybrid_bidirectional,best,5253.0,997.9898000000001
Detached,H3,safe_unidirectional,worst,12660.0,730.5568000000001
Detached,H3,hybrid_bidirectional,best,5361.0,989.6908000000001
Detached,H3,safe_unidirectional,best,7620.0,754.3778
Detached,H3,safe_unidirectional,worst,12885.0,744.4618
Detached,H3,hybrid_bidirectional,worst,11616.0,989.2398000000001
Detached,H3,safe_unidirectional,worst,13140.0,733.7148
Detached,H3,hybrid_bidirectional,best,5253.0,991.0198
Detached,H3,safe_unidirectional,best,7473.0,761.8638000000001
Detached,H3,hybrid_bidirectional,worst,11988.0,1000.7808
Detached,H3,safe_unidirectional,best,7551.0,766.0328000000001
Detached,H3,hybrid_bidirectional,best,5322.0,1004.1268
Detached,H3,hybrid_bidirectional,worst,11841.0,990.8178
Detached,H3,safe_unidirectional,worst,13248.0,742.2318
Detached,H3,hybrid_bidirectional,best,5214.0,992.8988
Detached,H3,safe_unidirectional,best,7728.0,767.1708000000001
Detached,H3,safe_unidirectional,worst,12846.0,725.4808
Detached,H3,hybrid_bidirectional,worst,11988.0,992.6338000000001
Detached,H3,hybrid_bidirectional,best,5322.0,991.9158
Detached,H3,safe_unidirectional,best,7443.0,753.0788
Detached,H3,safe_unidirectional,worst,13140.0,733.7428
Detached,H3,hybrid_bidirectional,worst,11361.0,989.4038
Detached,H3,safe_unidirectional,worst,14562.0,694.4078000000001
Detached,H3,safe_unidirectional,best,7296.0,764.8728000000001
Detached,H3,hybrid_bidirectional,best,5106.0,994.9618
Detached,H3,safe_unidirectional,worst,12777.0,715.4858
Detached,H3,hybrid_bidirectional,worst,11547.0,996.2108000000001
Detached,H3,safe_unidirectional,best,8316.0,720.8338000000001
Detached,H3,hybrid_bidirectional,best,5067.0,998.9408000000001
Detached,H3,safe_unidirectional,best,7806.0,742.2838
Detached,H3,hybrid_bidirectional,worst,13488.0,972.0978
Detached,H3,hybrid_bidirectional,worst,11361.0,986.4118000000001
Detached,H3,hybrid_bidirectional,best,5910.0,978.6498
Detached,H3,safe_unidirectional,worst,11904.0,746.5058000000001
Detached,H3,hybrid_bidirectional,best,5361.0,991.5028000000001
Detached,H3,safe_unidirectional,best,7188.0,772.2868000000001
Detached,H3,safe_unidirectional,worst,13905.0,720.1118000000001
Detached,H3,hybrid_bidirectional,worst,10194.0,994.1108
Detached,H3,safe_unidirectional,worst,12081.0,748.1248
Detached,H3,hybrid_bidirectional,best,4959.0,996.4638
Detached,H3,safe_unidirectional,best,7914.0,743.9538
Detached,H3,hybrid_bidirectional,worst,12822.0,980.8468
Detached,H3,safe_unidirectional,best,7335.0,776.8158000000001
Detached,H3,hybrid_bidirectional,best,5655.0,985.8488
Detached,H3,hybrid_bidirectional,worst,10272.0,1004.0518000000001
Detached,H3,safe_unidirectional,worst,14199.0,704.5098
Detached,H3,hybrid_bidirectional,best,5067.0,1001.4738
Detached,H3,safe_unidirectional,best,8100.0,736.2338
Detached,H3,safe_unidirectional,worst,14532.0,710.8728000000001
Detached,H3,hybrid_bidirectional,worst,13410.0,976.3348000000001
Detached,H3,hybrid_bidirectional,best,5910.0,981.7448
Detached,H3,safe_unidirectional,worst,13317.0,728.0358000000001
Detached,H3,safe_unidirectional,best,7983.0,732.5358000000001
Detached,H3,hybrid_bidirectional,worst,13203.0,975.7808
Detached,H3,safe_unidirectional,worst,14121.0,693.6018
Detached,H3,safe_unidirectional,best,7806.0,759.6178
Detached,H3,hybrid_bidirectional,best,5616.0,984.9778000000001
Detached,H3,safe_unidirectional,worst,13062.0,729.9348
Detached,H3,hybrid_bidirectional,worst,12381.0,981.9848000000001
Detached,H3,safe_unidirectional,best,8169.0,718.8658
Detached,H3,hybrid_bidirectional,best,5469.0,989.0448000000001
Detached,H3,safe_unidirectional,best,7512.0,750.7738
Detached,H3,hybrid_bidirectional,worst,13047.0,978.4088
Detached,H3,hybrid_bidirectional,worst,11331.0,986.2738
Detached,H3,hybrid_bidirectional,best,5910.0,976.4728
Detached,H3,safe_unidirectional,worst,12522.0,748.4518
Detached,H3,hybrid_bidirectional,best,5253.0,987.9618
Detached,H3,safe_unidirectional,best,7659.0,768.8418
Detached,H3,safe_unidirectional,worst,12630.0,722.8518
Detached,H3,hybrid_bidirectional,worst,10821.0,999.3858
Detached,H3,safe_unidirectional,worst,12984.0,721.4508000000001
Detached,H3,hybrid_bidirectional,best,5322.0,1001.7118
Detached,H3,safe_unidirectional,best,7551.0,750.4698000000001
Detached,H3,hybrid_bidirectional,worst,10968.0,986.8708
Detached,H3,safe_unidirectional,best,7620.0,750.2818
Detached,H3,hybrid_bidirectional,best,5214.0,993.0438
Detached,H3,hybrid_bidirectional,worst,10968.0,989.3438000000001
Detached,H3,safe_unidirectional,worst,14130.0,712.8828000000001
Detached,H3,hybrid_bidirectional,best,5106.0,987.9758
Detached,H3,safe_unidirectional,best,8022.0,732.0308
Detached,H3,safe_unidirectional,worst,12993.0,720.6808000000001
Detached,H3,hybrid_bidirectional,worst,12684.0,979.5458000000001
Detached,H3,hybrid_bidirectional,best,5655.0,983.3848
Detached,H3,safe_unidirectional,worst,13140.0,736.7338
Detached,H3,safe_unidirectional,best,7659.0,747.7528
Detached,H3,hybrid_bidirectional,worst,11517.0,981.5988
Detached,H3,safe_unidirectional,worst,13140.0,742.7718
Detached,H3,safe_unidirectional,best,7698.0,757.7578000000001
Detached,H3,hybrid_bidirectional,best,5361.0,982.1618000000001
Detached,H3,safe_unidirectional,worst,12522.0,739.8008
Detached,H3,hybrid_bidirectional,worst,11949.0,992.5758000000001
Detached,H3,safe_unidirectional,best,7581.0,762.1828
Detached,H3,hybrid_bidirectional,best,5361.0,987.1178
Detached,H3,safe_unidirectional,best,7512.0,768.1068
Detached,H3,hybrid_bidirectional,worst,11694.0,985.6988000000001
Detached,H3,hybrid_bidirectional,worst,11292.0,988.8858
Detached,H3,hybrid_bidirectional,best,5214.0,986.2478000000001
Detached,H3,safe_unidirectional,worst,13287.0,729.8268
Detached,H3,hybrid_bidirectional,best,5214.0,987.9728
